episode,reward,training_reward,steps,success,epsilon
2309,5.76,6.090000000000001,24,1,0.03
2310,5.82,6.120000000000001,18,1,0.03
2311,5.8,6.040000000000001,20,1,0.03
2312,5.82,6.03,18,1,0.03
2313,5.83,6.1000000000000005,17,1,0.03
2314,5.9,6.050000000000001,10,1,0.03
2315,5.86,6.010000000000001,14,1,0.03
2316,5.76,6.15,24,1,0.03
2317,5.57,5.960000000000001,23,1,0.03
2318,5.62,5.83,18,1,0.03
2319,-2.0399999999999996,-1.9199999999999997,4,0,0.03
2320,5.82,6.0600000000000005,18,1,0.03
2321,5.86,6.010000000000001,14,1,0.03
2322,5.85,6.0600000000000005,15,1,0.03
2323,5.82,6.0600000000000005,18,1,0.03
2324,5.83,6.1000000000000005,17,1,0.03
2325,5.35,5.5600000000000005,15,1,0.03
2326,5.8100000000000005,6.0200000000000005,19,1,0.03
2327,5.82,6.03,18,1,0.03
2328,5.82,6.03,18,1,0.03
2329,5.82,6.03,18,1,0.03
2330,5.8100000000000005,6.0200000000000005,19,1,0.03
2331,5.83,6.07,17,1,0.03
2332,5.8100000000000005,6.050000000000001,19,1,0.03
2333,5.82,6.120000000000001,18,1,0.03
2334,5.83,6.07,17,1,0.03
2335,5.82,6.120000000000001,18,1,0.03
2336,5.83,6.07,17,1,0.03
2337,5.140000000000001,5.3500000000000005,16,1,0.03
2338,5.82,6.0600000000000005,18,1,0.03
2339,5.82,6.120000000000001,18,1,0.03
2340,5.83,6.1000000000000005,17,1,0.03
2341,5.86,6.010000000000001,14,1,0.03
2342,5.82,6.0600000000000005,18,1,0.03
2343,5.82,6.03,18,1,0.03
2344,5.82,6.03,18,1,0.03
2345,5.86,6.010000000000001,14,1,0.03
2346,5.76,6.15,24,1,0.03
2347,5.12,5.330000000000001,18,1,0.03
2348,5.86,6.010000000000001,14,1,0.03
2349,5.83,6.1000000000000005,17,1,0.03
2350,5.78,6.17,22,1,0.03
2351,5.8,6.010000000000001,20,1,0.03
2352,5.8,6.010000000000001,20,1,0.03
2353,5.82,6.0600000000000005,18,1,0.03
2354,5.76,6.090000000000001,24,1,0.03
2355,5.8100000000000005,6.0200000000000005,19,1,0.03
2356,5.35,5.5600000000000005,15,1,0.03
2357,5.9,6.050000000000001,10,1,0.03
2358,5.86,6.010000000000001,14,1,0.03
2359,5.85,6.0600000000000005,15,1,0.03
2360,5.76,6.15,24,1,0.03
2361,5.83,6.040000000000001,17,1,0.03
2362,5.82,6.0600000000000005,18,1,0.03
2363,5.65,5.800000000000001,15,1,0.03
2364,5.8,6.1000000000000005,20,1,0.03
2365,5.82,6.120000000000001,18,1,0.03
2366,5.8100000000000005,6.08,19,1,0.03
2367,5.61,5.82,19,1,0.03
2368,5.85,6.0600000000000005,15,1,0.03
2369,5.9,6.050000000000001,10,1,0.03
2370,5.78,6.17,22,1,0.03
2371,5.35,5.5600000000000005,15,1,0.03
2372,5.82,6.0600000000000005,18,1,0.03
2373,5.86,6.010000000000001,14,1,0.03
2374,5.84,5.99,16,1,0.03
2375,5.83,6.040000000000001,17,1,0.03
2376,5.82,6.0600000000000005,18,1,0.03
2377,5.86,6.010000000000001,14,1,0.03
2378,5.86,6.010000000000001,14,1,0.03
2379,5.85,6.0600000000000005,15,1,0.03
2380,5.76,6.090000000000001,24,1,0.03
2381,5.9,6.050000000000001,10,1,0.03
2382,5.83,6.1000000000000005,17,1,0.03
2383,5.82,6.03,18,1,0.03
2384,5.35,5.5600000000000005,15,1,0.03
2385,5.83,6.1000000000000005,17,1,0.03
2386,5.82,6.03,18,1,0.03
2387,5.83,6.1000000000000005,17,1,0.03
2388,5.82,6.120000000000001,18,1,0.03
2389,5.8,6.040000000000001,20,1,0.03
2390,5.8,6.1000000000000005,20,1,0.03
2391,5.82,6.0600000000000005,18,1,0.03
2392,5.62,5.83,18,1,0.03
2393,-1.1599999999999997,-0.9799999999999995,16,0,0.03
2394,5.82,6.0600000000000005,18,1,0.03
2395,5.82,6.03,18,1,0.03
2396,5.9,6.050000000000001,10,1,0.03
2397,5.82,6.0600000000000005,18,1,0.03
2398,5.83,6.040000000000001,17,1,0.03
2399,5.82,6.0600000000000005,18,1,0.03
2400,5.35,5.5600000000000005,15,1,0.03
2401,5.65,5.800000000000001,15,1,0.03
2402,5.76,6.090000000000001,24,1,0.03
2403,5.83,6.040000000000001,17,1,0.03
2404,5.83,6.1000000000000005,17,1,0.03
2405,5.82,6.120000000000001,18,1,0.03
2406,5.8100000000000005,6.0200000000000005,19,1,0.03
2407,5.8100000000000005,6.08,19,1,0.03
2408,5.82,6.0600000000000005,18,1,0.03
2409,5.83,6.1000000000000005,17,1,0.03
2410,5.86,6.010000000000001,14,1,0.03
2411,5.82,6.0600000000000005,18,1,0.03
2412,5.84,5.99,16,1,0.03
2413,5.82,6.03,18,1,0.03
2414,5.78,6.17,22,1,0.03
2415,5.83,6.040000000000001,17,1,0.03
2416,5.83,6.1000000000000005,17,1,0.03
2417,5.74,6.07,26,1,0.03
2418,5.76,6.15,24,1,0.03
2419,5.76,6.090000000000001,24,1,0.03
2420,5.9,6.050000000000001,10,1,0.03
2421,5.8100000000000005,6.08,19,1,0.03
2422,5.84,5.99,16,1,0.03
2423,5.85,6.0600000000000005,15,1,0.03
2424,5.83,6.040000000000001,17,1,0.03
2425,5.35,5.5600000000000005,15,1,0.03
2426,5.85,6.0600000000000005,15,1,0.03
2427,5.82,6.0600000000000005,18,1,0.03
2428,5.140000000000001,5.3500000000000005,16,1,0.03
2429,5.78,6.0200000000000005,22,1,0.03
2430,5.9,6.050000000000001,10,1,0.03
2431,5.85,6.0600000000000005,15,1,0.03
2432,5.82,6.03,18,1,0.03
2433,5.9,6.050000000000001,10,1,0.03
2434,5.8,6.010000000000001,20,1,0.03
2435,5.83,6.1000000000000005,17,1,0.03
2436,5.83,6.1000000000000005,17,1,0.03
2437,5.76,6.090000000000001,24,1,0.03
2438,5.82,6.120000000000001,18,1,0.03
2439,5.640000000000001,5.8500000000000005,16,1,0.03
2440,5.78,6.0200000000000005,22,1,0.03
2441,5.62,5.86,18,1,0.03
2442,5.35,5.5600000000000005,15,1,0.03
2443,5.9,6.050000000000001,10,1,0.03
2444,5.640000000000001,5.8500000000000005,16,1,0.03
2445,5.82,6.120000000000001,18,1,0.03
2446,5.9,6.050000000000001,10,1,0.03
2447,5.83,6.1000000000000005,17,1,0.03
2448,5.4,5.700000000000001,20,1,0.03
2449,5.76,6.090000000000001,24,1,0.03
2450,5.9,6.050000000000001,10,1,0.03
2451,5.86,6.010000000000001,14,1,0.03
2452,5.85,6.0600000000000005,15,1,0.03
2453,5.9,6.050000000000001,10,1,0.03
2454,5.82,6.03,18,1,0.03
2455,5.83,6.1000000000000005,17,1,0.03
2456,5.82,6.120000000000001,18,1,0.03
2457,5.82,6.03,18,1,0.03
2458,5.82,6.0600000000000005,18,1,0.03
2459,5.9,6.050000000000001,10,1,0.03
2460,5.82,6.120000000000001,18,1,0.03
2461,5.76,6.090000000000001,24,1,0.03
2462,5.88,6.03,12,1,0.03
2463,5.62,5.83,18,1,0.03
2464,5.86,6.010000000000001,14,1,0.03
2465,5.83,6.040000000000001,17,1,0.03
2466,5.7700000000000005,5.98,23,1,0.03
2467,5.84,5.99,16,1,0.03
2468,5.72,6.050000000000001,28,1,0.03
2469,5.9,6.050000000000001,10,1,0.03
2470,5.82,6.0600000000000005,18,1,0.03
2471,5.82,6.0600000000000005,18,1,0.03
2472,5.34,5.670000000000001,26,1,0.03
2473,5.78,6.17,22,1,0.03
2474,5.83,6.040000000000001,17,1,0.03
2475,5.35,5.5600000000000005,15,1,0.03
2476,5.8,6.040000000000001,20,1,0.03
2477,5.82,6.03,18,1,0.03
2478,5.83,6.07,17,1,0.03
2479,5.76,6.090000000000001,24,1,0.03
2480,5.5600000000000005,5.800000000000001,24,1,0.03
2481,5.78,6.17,22,1,0.03
2482,5.33,5.540000000000001,17,1,0.03
2483,5.76,6.090000000000001,24,1,0.03
2484,5.82,6.0600000000000005,18,1,0.03
2485,5.82,6.0600000000000005,18,1,0.03
2486,5.82,6.120000000000001,18,1,0.03
2487,5.55,5.880000000000001,25,1,0.03
2488,5.85,6.0600000000000005,15,1,0.03
2489,5.76,6.090000000000001,24,1,0.03
2490,5.82,5.970000000000001,18,1,0.03
2491,5.82,6.0600000000000005,18,1,0.03
2492,5.85,6.0600000000000005,15,1,0.03
2493,5.85,6.0600000000000005,15,1,0.03
2494,5.83,6.1000000000000005,17,1,0.03
2495,5.78,6.17,22,1,0.03
2496,5.76,6.090000000000001,24,1,0.03
2497,5.82,6.03,18,1,0.03
2498,5.35,5.5600000000000005,15,1,0.03
2499,5.83,6.040000000000001,17,1,0.03
2500,5.83,6.1000000000000005,17,1,0.03
2501,-1.2999999999999998,-1.3599999999999997,10,0,0.03
2502,5.65,5.800000000000001,15,1,0.03
2503,5.86,6.010000000000001,14,1,0.03
2504,-1.0999999999999999,-1.1299999999999997,10,0,0.03
2505,5.78,6.17,22,1,0.03
2506,5.78,6.17,22,1,0.03
2507,5.82,6.0600000000000005,18,1,0.03
2508,5.35,5.5600000000000005,15,1,0.03
2509,5.76,6.15,24,1,0.03
2510,5.82,6.120000000000001,18,1,0.03
2511,5.82,6.120000000000001,18,1,0.03
2512,-2.0599999999999996,-1.9399999999999995,6,0,0.03
2513,5.78,6.17,22,1,0.03
2514,5.82,6.0600000000000005,18,1,0.03
2515,5.83,6.040000000000001,17,1,0.03
2516,5.9,6.050000000000001,10,1,0.03
2517,5.82,6.120000000000001,18,1,0.03
2518,5.8100000000000005,6.050000000000001,19,1,0.03
2519,5.59,5.800000000000001,21,1,0.03
2520,5.78,6.17,22,1,0.03
2521,5.86,6.010000000000001,14,1,0.03
2522,5.83,6.040000000000001,17,1,0.03
2523,5.82,6.0600000000000005,18,1,0.03
2524,5.82,6.0600000000000005,18,1,0.03
2525,5.85,6.0600000000000005,15,1,0.03
2526,5.69,5.840000000000001,11,1,0.03
2527,5.9,6.050000000000001,10,1,0.03
2528,5.82,6.03,18,1,0.03
2529,5.82,6.120000000000001,18,1,0.03
2530,5.86,6.010000000000001,14,1,0.03
2531,5.85,6.0600000000000005,15,1,0.03
2532,5.83,6.040000000000001,17,1,0.03
2533,5.9,6.050000000000001,10,1,0.03
2534,5.76,6.000000000000001,24,1,0.03
2535,5.82,6.03,18,1,0.03
2536,5.83,6.040000000000001,17,1,0.03
2537,5.78,6.17,22,1,0.03
2538,5.82,6.03,18,1,0.03
2539,5.8100000000000005,6.050000000000001,19,1,0.03
2540,5.85,6.0600000000000005,15,1,0.03
2541,5.82,6.120000000000001,18,1,0.03
2542,5.35,5.5600000000000005,15,1,0.03
2543,-2.0599999999999996,-1.88,6,0,0.03
2544,5.35,5.5600000000000005,15,1,0.03
2545,5.9,6.050000000000001,10,1,0.03
2546,5.8,6.040000000000001,20,1,0.03
2547,5.82,6.0600000000000005,18,1,0.03
2548,5.83,6.1000000000000005,17,1,0.03
2549,5.86,6.010000000000001,14,1,0.03
2550,5.82,6.120000000000001,18,1,0.03
2551,5.78,6.17,22,1,0.03
2552,5.85,6.0600000000000005,15,1,0.03
2553,5.82,6.0600000000000005,18,1,0.03
2554,5.59,5.890000000000001,21,1,0.03
2555,5.35,5.5600000000000005,15,1,0.03
2556,5.86,6.010000000000001,14,1,0.03
2557,5.9,6.050000000000001,10,1,0.03
2558,5.82,6.0600000000000005,18,1,0.03
2559,5.78,6.17,22,1,0.03
2560,5.65,5.800000000000001,15,1,0.03
2561,-1.13,-1.0099999999999998,13,0,0.03
2562,5.83,6.07,17,1,0.03
2563,5.82,6.03,18,1,0.03
2564,5.85,6.0600000000000005,15,1,0.03
2565,5.8,6.040000000000001,20,1,0.03
2566,5.57,5.870000000000001,23,1,0.03
2567,5.57,5.960000000000001,23,1,0.03
2568,5.82,6.03,18,1,0.03
2569,5.85,6.0600000000000005,15,1,0.03
2570,5.83,6.1000000000000005,17,1,0.03
2571,5.83,6.07,17,1,0.03
2572,5.76,6.090000000000001,24,1,0.03
2573,5.83,6.1000000000000005,17,1,0.03
2574,5.82,6.0600000000000005,18,1,0.03
2575,5.32,5.65,28,1,0.03
2576,5.78,6.17,22,1,0.03
2577,5.83,6.1000000000000005,17,1,0.03
2578,5.85,6.0600000000000005,15,1,0.03
2579,5.83,6.07,17,1,0.03
2580,5.69,5.840000000000001,11,1,0.03
2581,5.86,6.010000000000001,14,1,0.03
2582,5.83,6.040000000000001,17,1,0.03
2583,5.82,6.0600000000000005,18,1,0.03
2584,5.82,6.120000000000001,18,1,0.03
2585,5.8100000000000005,6.0200000000000005,19,1,0.03
2586,5.82,6.120000000000001,18,1,0.03
2587,5.82,6.120000000000001,18,1,0.03
2588,5.83,6.1000000000000005,17,1,0.03
2589,5.9,6.050000000000001,10,1,0.03
2590,5.62,5.86,18,1,0.03
2591,5.33,5.540000000000001,17,1,0.03
2592,5.61,5.8500000000000005,19,1,0.03
2593,5.83,6.040000000000001,17,1,0.03
2594,5.8,6.1000000000000005,20,1,0.03
2595,5.83,6.1000000000000005,17,1,0.03
2596,5.8,6.040000000000001,20,1,0.03
2597,5.9,6.050000000000001,10,1,0.03
2598,5.82,6.03,18,1,0.03
2599,5.85,6.0600000000000005,15,1,0.03
2600,5.83,6.07,17,1,0.03
2601,5.85,6.0600000000000005,15,1,0.03
2602,5.82,6.03,18,1,0.03
2603,5.85,6.0600000000000005,15,1,0.03
2604,5.82,6.0600000000000005,18,1,0.03
2605,5.640000000000001,5.8500000000000005,16,1,0.03
2606,5.57,5.960000000000001,23,1,0.03
2607,5.78,6.17,22,1,0.03
2608,5.83,6.1000000000000005,17,1,0.03
2609,5.85,6.0600000000000005,15,1,0.03
2610,5.83,6.1000000000000005,17,1,0.03
2611,5.57,5.960000000000001,23,1,0.03
2612,5.85,6.0600000000000005,15,1,0.03
2613,5.76,6.090000000000001,24,1,0.03
2614,5.86,6.010000000000001,14,1,0.03
2615,5.33,5.540000000000001,17,1,0.03
2616,5.86,6.010000000000001,14,1,0.03
2617,5.86,6.010000000000001,14,1,0.03
2618,5.82,6.120000000000001,18,1,0.03
2619,5.78,6.17,22,1,0.03
2620,5.82,6.0600000000000005,18,1,0.03
2621,5.86,6.010000000000001,14,1,0.03
2622,5.82,6.120000000000001,18,1,0.03
2623,5.8100000000000005,6.08,19,1,0.03
2624,5.83,6.07,17,1,0.03
2625,5.82,6.120000000000001,18,1,0.03
2626,5.84,5.99,16,1,0.03
2627,5.74,6.07,26,1,0.03
2628,5.85,6.0600000000000005,15,1,0.03
2629,5.86,6.010000000000001,14,1,0.03
2630,5.78,6.17,22,1,0.03
2631,5.82,6.03,18,1,0.03
2632,5.83,6.040000000000001,17,1,0.03
2633,5.8100000000000005,6.08,19,1,0.03
2634,5.86,6.010000000000001,14,1,0.03
2635,5.88,6.03,12,1,0.03
2636,5.62,5.86,18,1,0.03
2637,-2.0599999999999996,-1.9399999999999995,6,0,0.03
2638,5.6,5.870000000000001,20,1,0.03
2639,5.53,5.86,27,1,0.03
2640,5.86,6.010000000000001,14,1,0.03
2641,5.8,6.040000000000001,20,1,0.03
2642,5.8100000000000005,6.0200000000000005,19,1,0.03
2643,5.82,6.03,18,1,0.03
2644,5.35,5.5600000000000005,15,1,0.03
2645,5.86,6.010000000000001,14,1,0.03
2646,5.84,5.99,16,1,0.03
2647,5.8,6.010000000000001,20,1,0.03
2648,5.8,6.1000000000000005,20,1,0.03
2649,5.76,6.090000000000001,24,1,0.03
2650,5.78,6.17,22,1,0.03
2651,5.8100000000000005,6.08,19,1,0.03
2652,5.82,6.120000000000001,18,1,0.03
2653,5.83,6.040000000000001,17,1,0.03
2654,5.82,6.120000000000001,18,1,0.03
2655,5.83,6.040000000000001,17,1,0.03
2656,5.82,6.120000000000001,18,1,0.03
2657,5.78,6.17,22,1,0.03
2658,5.82,6.120000000000001,18,1,0.03
2659,5.8,6.010000000000001,20,1,0.03
2660,5.76,6.15,24,1,0.03
2661,5.55,5.880000000000001,25,1,0.03
2662,5.12,5.330000000000001,18,1,0.03
2663,5.85,6.0600000000000005,15,1,0.03
2664,5.8,6.010000000000001,20,1,0.03
2665,5.82,6.0600000000000005,18,1,0.03
2666,5.86,6.010000000000001,14,1,0.03
2667,5.35,5.5600000000000005,15,1,0.03
2668,5.62,5.83,18,1,0.03
2669,5.85,6.0600000000000005,15,1,0.03
2670,5.82,6.120000000000001,18,1,0.03
2671,5.82,6.120000000000001,18,1,0.03
2672,5.8,6.040000000000001,20,1,0.03
2673,-1.1999999999999997,-1.0199999999999996,20,0,0.03
2674,5.82,6.0600000000000005,18,1,0.03
2675,5.72,6.050000000000001,28,1,0.03
2676,5.9,6.050000000000001,10,1,0.03
2677,5.78,6.17,22,1,0.03
2678,5.83,6.040000000000001,17,1,0.03
2679,5.82,6.120000000000001,18,1,0.03
2680,5.86,6.010000000000001,14,1,0.03
2681,5.61,5.82,19,1,0.03
2682,5.78,5.99,22,1,0.03
2683,5.8100000000000005,6.0200000000000005,19,1,0.03
2684,5.82,6.120000000000001,18,1,0.03
2685,5.83,6.07,17,1,0.03
2686,5.9,6.050000000000001,10,1,0.03
2687,5.78,6.17,22,1,0.03
2688,5.82,6.120000000000001,18,1,0.03
2689,5.83,6.040000000000001,17,1,0.03
2690,5.82,6.120000000000001,18,1,0.03
2691,5.84,5.99,16,1,0.03
2692,5.76,6.090000000000001,24,1,0.03
2693,5.76,6.15,24,1,0.03
2694,5.9,6.050000000000001,10,1,0.03
2695,5.74,6.07,26,1,0.03
2696,5.83,6.1000000000000005,17,1,0.03
2697,5.35,5.5600000000000005,15,1,0.03
2698,5.62,5.83,18,1,0.03
2699,5.57,5.960000000000001,23,1,0.03
2700,5.85,6.0600000000000005,15,1,0.03
2701,5.83,6.07,17,1,0.03
2702,5.86,6.010000000000001,14,1,0.03
2703,5.86,6.010000000000001,14,1,0.03
2704,5.82,6.03,18,1,0.03
2705,5.9,6.050000000000001,10,1,0.03
2706,5.82,6.03,18,1,0.03
2707,5.82,6.0600000000000005,18,1,0.03
2708,5.76,6.090000000000001,24,1,0.03
2709,5.9,6.050000000000001,10,1,0.03
2710,5.76,6.090000000000001,24,1,0.03
2711,-2.0599999999999996,-1.9399999999999995,6,0,0.03
2712,5.82,6.03,18,1,0.03
2713,5.8,6.1000000000000005,20,1,0.03
2714,5.8100000000000005,6.0200000000000005,19,1,0.03
2715,5.72,6.050000000000001,28,1,0.03
2716,-1.2899999999999998,-1.4399999999999997,9,0,0.03
2717,5.76,6.15,24,1,0.03
2718,5.83,6.040000000000001,17,1,0.03
2719,5.62,5.890000000000001,18,1,0.03
2720,5.82,6.0600000000000005,18,1,0.03
2721,5.57,5.960000000000001,23,1,0.03
2722,5.83,6.07,17,1,0.03
2723,5.65,5.800000000000001,15,1,0.03
2724,5.78,6.17,22,1,0.03
2725,5.84,5.99,16,1,0.03
2726,5.82,6.0600000000000005,18,1,0.03
2727,5.35,5.5600000000000005,15,1,0.03
2728,5.3100000000000005,5.5200000000000005,19,1,0.03
2729,5.78,6.17,22,1,0.03
2730,5.9,6.050000000000001,10,1,0.03
2731,5.76,6.090000000000001,24,1,0.03
2732,5.85,6.0600000000000005,15,1,0.03
2733,5.85,6.0600000000000005,15,1,0.03
2734,5.9,6.050000000000001,10,1,0.03
2735,5.82,6.0600000000000005,18,1,0.03
2736,5.83,6.040000000000001,17,1,0.03
2737,5.65,5.800000000000001,15,1,0.03
2738,5.9,6.050000000000001,10,1,0.03
2739,5.35,5.5600000000000005,15,1,0.03
2740,-2.57,-2.42,7,0,0.03
2741,5.83,6.040000000000001,17,1,0.03
2742,5.83,6.040000000000001,17,1,0.03
2743,5.86,6.010000000000001,14,1,0.03
2744,5.85,6.0600000000000005,15,1,0.03
2745,5.9,6.050000000000001,10,1,0.03
2746,5.78,5.99,22,1,0.03
2747,5.33,5.540000000000001,17,1,0.03
2748,5.83,6.040000000000001,17,1,0.03
2749,5.82,6.0600000000000005,18,1,0.03
2750,5.85,6.0600000000000005,15,1,0.03
2751,5.9,6.050000000000001,10,1,0.03
2752,-1.3299999999999998,-1.2099999999999997,13,0,0.03
2753,5.83,6.040000000000001,17,1,0.03
2754,5.35,5.5600000000000005,15,1,0.03
2755,5.83,6.07,17,1,0.03
2756,5.78,6.17,22,1,0.03
2757,5.59,5.890000000000001,21,1,0.03
2758,5.55,5.94,25,1,0.03
2759,5.82,6.03,18,1,0.03
2760,5.83,6.07,17,1,0.03
2761,5.82,6.03,18,1,0.03
2762,5.76,6.15,24,1,0.03
2763,5.83,6.1000000000000005,17,1,0.03
2764,5.62,5.86,18,1,0.03
2765,5.83,6.1000000000000005,17,1,0.03
2766,5.9,6.050000000000001,10,1,0.03
2767,5.85,6.0600000000000005,15,1,0.03
2768,5.83,6.040000000000001,17,1,0.03
2769,5.83,6.040000000000001,17,1,0.03
2770,5.86,6.010000000000001,14,1,0.03
2771,5.83,6.07,17,1,0.03
2772,5.62,5.83,18,1,0.03
2773,5.9,6.050000000000001,10,1,0.03
2774,5.83,6.1000000000000005,17,1,0.03
2775,5.83,6.07,17,1,0.03
2776,5.82,6.120000000000001,18,1,0.03
2777,5.8,6.040000000000001,20,1,0.03
2778,5.83,6.1000000000000005,17,1,0.03
2779,5.76,6.090000000000001,24,1,0.03
2780,5.57,5.960000000000001,23,1,0.03
2781,5.86,6.010000000000001,14,1,0.03
2782,5.76,6.090000000000001,24,1,0.03
2783,5.88,6.03,12,1,0.03
2784,5.35,5.5600000000000005,15,1,0.03
2785,5.83,6.040000000000001,17,1,0.03
2786,5.82,6.120000000000001,18,1,0.03
2787,5.85,6.0600000000000005,15,1,0.03
2788,5.83,6.07,17,1,0.03
2789,5.8100000000000005,6.0200000000000005,19,1,0.03
2790,5.76,6.090000000000001,24,1,0.03
2791,5.82,6.0600000000000005,18,1,0.03
2792,5.82,6.03,18,1,0.03
2793,5.69,5.840000000000001,11,1,0.03
2794,5.9,6.050000000000001,10,1,0.03
2795,5.83,6.07,17,1,0.03
2796,5.35,5.5600000000000005,15,1,0.03
2797,5.83,6.040000000000001,17,1,0.03
2798,5.76,6.090000000000001,24,1,0.03
2799,5.8100000000000005,6.08,19,1,0.03
2800,5.74,6.07,26,1,0.03
2801,5.35,5.5600000000000005,15,1,0.03
2802,5.8100000000000005,6.050000000000001,19,1,0.03
2803,5.9,6.050000000000001,10,1,0.03
2804,5.82,6.120000000000001,18,1,0.03
2805,5.62,5.86,18,1,0.03
2806,5.82,6.120000000000001,18,1,0.03
2807,5.82,6.120000000000001,18,1,0.03
2808,5.82,6.03,18,1,0.03
2809,-1.13,-1.0099999999999998,13,0,0.03
2810,5.82,6.0600000000000005,18,1,0.03
2811,5.85,6.0600000000000005,15,1,0.03
2812,5.83,6.1000000000000005,17,1,0.03
2813,5.8,6.040000000000001,20,1,0.03
2814,5.83,6.040000000000001,17,1,0.03
2815,5.82,6.0600000000000005,18,1,0.03
2816,5.82,6.120000000000001,18,1,0.03
2817,5.83,6.1000000000000005,17,1,0.03
2818,5.82,6.0600000000000005,18,1,0.03
2819,5.86,6.010000000000001,14,1,0.03
2820,5.83,6.040000000000001,17,1,0.03
2821,5.82,6.0600000000000005,18,1,0.03
2822,5.85,6.0600000000000005,15,1,0.03
2823,5.76,6.090000000000001,24,1,0.03
2824,5.83,6.040000000000001,17,1,0.03
2825,5.83,6.1000000000000005,17,1,0.03
2826,-1.0799999999999998,-1.2299999999999995,8,0,0.03
2827,5.86,6.010000000000001,14,1,0.03
2828,5.83,6.07,17,1,0.03
2829,5.82,6.120000000000001,18,1,0.03
2830,5.74,6.130000000000001,26,1,0.03
2831,5.83,6.040000000000001,17,1,0.03
2832,5.86,6.010000000000001,14,1,0.03
2833,5.35,5.5600000000000005,15,1,0.03
2834,5.82,6.03,18,1,0.03
2835,5.78,6.17,22,1,0.03
2836,5.78,6.17,22,1,0.03
2837,5.82,6.0600000000000005,18,1,0.03
2838,5.9,6.050000000000001,10,1,0.03
2839,5.6,5.870000000000001,20,1,0.03
2840,5.83,6.07,17,1,0.03
2841,5.83,6.07,17,1,0.03
2842,5.83,6.07,17,1,0.03
2843,5.8,6.010000000000001,20,1,0.03
2844,5.86,6.010000000000001,14,1,0.03
2845,5.83,6.1000000000000005,17,1,0.03
2846,5.83,6.1000000000000005,17,1,0.03
2847,5.35,5.5600000000000005,15,1,0.03
2848,5.8,6.1000000000000005,20,1,0.03
2849,5.9,6.050000000000001,10,1,0.03
2850,5.82,6.0600000000000005,18,1,0.03
2851,5.85,6.0600000000000005,15,1,0.03
2852,5.8100000000000005,6.08,19,1,0.03
2853,5.86,6.010000000000001,14,1,0.03
2854,5.86,6.010000000000001,14,1,0.03
2855,5.83,6.040000000000001,17,1,0.03
2856,5.85,6.0600000000000005,15,1,0.03
2857,5.8,6.040000000000001,20,1,0.03
2858,5.62,5.86,18,1,0.03
2859,5.33,5.540000000000001,17,1,0.03
2860,5.83,6.040000000000001,17,1,0.03
2861,5.82,6.0600000000000005,18,1,0.03
2862,5.82,6.120000000000001,18,1,0.03
2863,5.57,5.960000000000001,23,1,0.03
2864,5.85,6.0600000000000005,15,1,0.03
2865,-2.8,-2.6499999999999995,10,0,0.03
2866,5.82,6.03,18,1,0.03
2867,5.86,6.010000000000001,14,1,0.03
2868,5.86,6.010000000000001,14,1,0.03
2869,5.9,6.050000000000001,10,1,0.03
2870,5.59,5.83,21,1,0.03
2871,5.8,6.010000000000001,20,1,0.03
2872,5.8,6.010000000000001,20,1,0.03
2873,5.82,6.0600000000000005,18,1,0.03
2874,5.83,6.040000000000001,17,1,0.03
2875,5.82,6.0600000000000005,18,1,0.03
2876,5.86,6.010000000000001,14,1,0.03
2877,5.35,5.5600000000000005,15,1,0.03
2878,5.82,6.03,18,1,0.03
2879,5.82,6.0600000000000005,18,1,0.03
2880,5.86,6.010000000000001,14,1,0.03
2881,5.79,6.03,21,1,0.03
2882,5.82,6.120000000000001,18,1,0.03
2883,5.82,6.03,18,1,0.03
2884,5.83,6.1000000000000005,17,1,0.03
2885,5.8,6.010000000000001,20,1,0.03
2886,5.61,5.91,19,1,0.03
2887,5.85,6.0600000000000005,15,1,0.03
2888,5.86,6.010000000000001,14,1,0.03
2889,5.82,6.120000000000001,18,1,0.03
2890,5.82,6.0600000000000005,18,1,0.03
2891,5.82,6.03,18,1,0.03
2892,5.35,5.5600000000000005,15,1,0.03
2893,5.82,6.03,18,1,0.03
2894,5.82,6.0600000000000005,18,1,0.03
2895,5.35,5.5600000000000005,15,1,0.03
2896,5.8100000000000005,6.050000000000001,19,1,0.03
2897,5.82,6.0600000000000005,18,1,0.03
2898,5.82,6.0600000000000005,18,1,0.03
2899,5.82,6.03,18,1,0.03
2900,5.76,6.090000000000001,24,1,0.03
2901,5.82,6.0600000000000005,18,1,0.03
2902,5.8,6.1000000000000005,20,1,0.03
2903,5.76,6.090000000000001,24,1,0.03
2904,5.83,6.1000000000000005,17,1,0.03
2905,5.51,5.9,29,1,0.03
2906,5.85,6.0600000000000005,15,1,0.03
2907,5.33,5.540000000000001,17,1,0.03
2908,5.86,6.010000000000001,14,1,0.03
2909,5.82,6.120000000000001,18,1,0.03
2910,5.83,6.040000000000001,17,1,0.03
2911,5.8100000000000005,6.050000000000001,19,1,0.03
2912,5.82,6.0600000000000005,18,1,0.03
2913,5.82,6.03,18,1,0.03
2914,5.82,6.120000000000001,18,1,0.03
2915,5.83,6.07,17,1,0.03
2916,5.82,6.0600000000000005,18,1,0.03
2917,5.33,5.540000000000001,17,1,0.03
2918,5.85,6.0600000000000005,15,1,0.03
2919,5.85,6.0600000000000005,15,1,0.03
2920,5.86,6.010000000000001,14,1,0.03
2921,5.82,6.0600000000000005,18,1,0.03
